,TEAM_Home,TEAM_Away,DATE_Home,keras_pred,keras_proba,W/L_Home,clusters,Accuracy,n_matches
5054,SAS,PHX,02/21/2014,L,0.2967793,L,62,0.7954545454545454,88
10696,PHI,MIA,04/15/2015,L,0.29878193,L,62,0.7954545454545454,88
11657,SAS,UTA,11/05/2009,L,0.29859513,L,62,0.7954545454545454,88
2124,MEM,HOU,01/21/2011,L,0.30032277,W,62,0.7954545454545454,88
3209,DEN,NJN,01/31/2011,L,0.29986843,L,62,0.7954545454545454,88
5315,MEM,LAC,02/23/2015,L,0.29723412,W,62,0.7954545454545454,88
13568,POR,CHA,11/26/2014,L,0.29978764,W,62,0.7954545454545454,88
5697,ORL,PHI,02/28/2009,L,0.29951185,W,62,0.7954545454545454,88
1846,ORL,CHA,01/18/2013,L,0.29827353,L,62,0.7954545454545454,88
9087,DET,MIL,03/31/2014,L,0.29907948,W,62,0.7954545454545454,88
10680,NYK,CHA,04/15/2013,L,0.29735,L,62,0.7954545454545454,88
13901,DET,MEM,11/30/2012,L,0.29618996,L,62,0.7954545454545454,88
11190,WAS,DET,10/30/2013,L,0.2969669,L,62,0.7954545454545454,88
1941,LAL,MIA,01/19/2012,L,0.29739195,L,62,0.7954545454545454,88
11051,MEM,HOU,10/29/2008,L,0.29989168,L,62,0.7954545454545454,88
7128,POR,IND,03/13/2012,L,0.29826432,L,62,0.7954545454545454,88
7816,NOP,PHX,03/19/2015,L,0.2989062,L,62,0.7954545454545454,88
13422,MEM,PHX,11/25/2009,L,0.2977811,L,62,0.7954545454545454,88
1319,MIN,SAS,01/13/2013,L,0.29613847,L,62,0.7954545454545454,88
14856,IND,ATL,12/11/2010,L,0.30023393,L,62,0.7954545454545454,88
5833,NOH,SAS,03/01/2010,L,0.30021435,L,62,0.7954545454545454,88
9551,POR,HOU,04/05/2009,L,0.30003965,L,62,0.7954545454545454,88
6148,PHX,MIL,03/04/2011,L,0.29994518,W,62,0.7954545454545454,88
186,MIL,UTA,01/02/2014,L,0.29877847,L,62,0.7954545454545454,88
11452,SAS,POR,11/02/2013,L,0.29843274,L,62,0.7954545454545454,88
11198,BOS,TOR,10/30/2013,L,0.29813716,L,62,0.7954545454545454,88
10717,SAS,NOP,04/15/2015,L,0.2959631,L,62,0.7954545454545454,88
7216,UTA,OKC,03/14/2010,L,0.29993087,L,62,0.7954545454545454,88
6823,MIN,DAL,03/10/2013,L,0.29958457,L,62,0.7954545454545454,88
9155,SAS,HOU,04/01/2011,L,0.29650503,L,62,0.7954545454545454,88
16239,MIL,ATL,12/27/2010,L,0.296359,L,62,0.7954545454545454,88
15564,OKC,HOU,12/19/2009,L,0.29696774,L,62,0.7954545454545454,88
9843,ATL,MIL,04/08/2009,L,0.29847077,W,62,0.7954545454545454,88
14526,MIN,MIA,12/07/2013,L,0.2984983,L,62,0.7954545454545454,88
8330,MIN,CHI,03/24/2013,L,0.29643226,L,62,0.7954545454545454,88
8671,NYK,BOS,03/27/2015,L,0.2997403,L,62,0.7954545454545454,88
11930,MIA,NOH,11/08/2008,L,0.2965763,L,62,0.7954545454545454,88
4100,HOU,POR,02/08/2015,L,0.29818818,L,62,0.7954545454545454,88
868,CHA,MEM,01/09/2010,L,0.29745317,W,62,0.7954545454545454,88
919,OKC,DEN,01/09/2014,L,0.29730666,L,62,0.7954545454545454,88
14734,ATL,SAS,12/10/2008,L,0.29897118,L,62,0.7954545454545454,88
2889,NYK,HOU,01/28/2012,L,0.2995624,L,62,0.7954545454545454,88
15834,BOS,IND,12/22/2009,L,0.2987415,W,62,0.7954545454545454,88
959,POR,CLE,01/10/2010,L,0.2958376,L,62,0.7954545454545454,88
12334,WAS,DAL,11/12/2013,L,0.29719996,L,62,0.7954545454545454,88
5244,DET,IND,02/23/2011,L,0.2987529,L,62,0.7954545454545454,88
15288,NJN,UTA,12/16/2009,L,0.29939458,L,62,0.7954545454545454,88
14575,IND,MIL,12/08/2010,L,0.29762846,L,62,0.7954545454545454,88
5443,SAC,CHA,02/25/2011,L,0.29807252,L,62,0.7954545454545454,88
11887,DET,SAC,11/07/2012,L,0.29970393,L,62,0.7954545454545454,88
13769,OKC,MEM,11/29/2008,L,0.2961349,W,62,0.7954545454545454,88
11832,NOH,CHA,11/07/2008,L,0.29589552,L,62,0.7954545454545454,88
792,MEM,LAL,01/08/2012,L,0.2993344,L,62,0.7954545454545454,88
371,LAL,LAC,01/04/2013,L,0.2959016,L,62,0.7954545454545454,88
4594,OKC,MIA,02/14/2013,L,0.29750967,L,62,0.7954545454545454,88
7528,DET,DAL,03/17/2009,L,0.2966721,L,62,0.7954545454545454,88
10642,MIL,IND,04/15/2009,L,0.2976007,L,62,0.7954545454545454,88
5128,MIL,CHI,02/22/2012,L,0.29772848,L,62,0.7954545454545454,88
3758,SAS,WAS,02/05/2014,L,0.29799187,W,62,0.7954545454545454,88
6356,MEM,SAS,03/06/2010,L,0.29658335,L,62,0.7954545454545454,88
5646,MEM,DAL,02/27/2013,L,0.29916763,W,62,0.7954545454545454,88
12748,CHA,MEM,11/17/2012,L,0.29943347,L,62,0.7954545454545454,88
13206,POR,CHI,11/22/2013,L,0.2969608,W,62,0.7954545454545454,88
6046,CHA,BOS,03/03/2010,L,0.29788166,L,62,0.7954545454545454,88
14293,PHI,DET,12/05/2008,L,0.30290315,W,16,0.8133333333333334,75
8009,CHI,POR,03/21/2013,L,0.3015002,L,16,0.8133333333333334,75
5349,NOH,MIL,02/24/2010,L,0.30401662,L,16,0.8133333333333334,75
12429,MEM,TOR,11/13/2013,L,0.30200773,L,16,0.8133333333333334,75
12322,PHI,MIL,11/12/2012,L,0.3018512,L,16,0.8133333333333334,75
8259,MIN,UTA,03/23/2015,L,0.30355722,W,16,0.8133333333333334,75
12723,GSW,CLE,11/17/2009,L,0.30355072,L,16,0.8133333333333334,75
7679,CLE,ATL,03/18/2012,L,0.303724,L,16,0.8133333333333334,75
382,SAC,CHA,01/04/2014,L,0.30092952,L,16,0.8133333333333334,75
16562,NYK,NJN,12/30/2009,L,0.30230004,L,16,0.8133333333333334,75
5103,NYK,MIL,02/22/2010,L,0.30053058,L,16,0.8133333333333334,75
2346,IND,DEN,01/23/2011,L,0.30206764,L,16,0.8133333333333334,75
6396,MEM,POR,03/06/2013,L,0.30191743,W,16,0.8133333333333334,75
13517,ORL,ATL,11/26/2009,L,0.30383283,W,16,0.8133333333333334,75
13177,IND,CHA,11/22/2009,L,0.30388087,L,16,0.8133333333333334,75
11091,MIL,MIN,10/29/2010,L,0.30445817,L,16,0.8133333333333334,75
14000,NOH,OKC,12/01/2012,L,0.30339146,L,16,0.8133333333333334,75
1159,PHX,MEM,01/11/2015,L,0.30112183,L,16,0.8133333333333334,75
7417,CHI,MEM,03/16/2010,L,0.30202317,L,16,0.8133333333333334,75
7887,MEM,SAC,03/20/2012,L,0.3015266,L,16,0.8133333333333334,75
14439,UTA,POR,12/06/2013,L,0.30282223,L,16,0.8133333333333334,75
9628,TOR,MIL,04/05/2014,L,0.30455494,W,16,0.8133333333333334,75
16608,MIL,DET,12/30/2012,L,0.3021152,L,16,0.8133333333333334,75
2010,MEM,NOH,01/20/2010,L,0.3017111,L,16,0.8133333333333334,75
14262,DET,MIL,12/04/2013,L,0.30129826,W,16,0.8133333333333334,75
1464,DAL,DEN,01/14/2015,L,0.30275923,L,16,0.8133333333333334,75
8863,UTA,POR,03/29/2013,L,0.3015272,W,16,0.8133333333333334,75
13105,POR,PHX,11/21/2012,L,0.3018744,L,16,0.8133333333333334,75
12229,MIA,BOS,11/11/2010,L,0.3023295,L,16,0.8133333333333334,75
2279,IND,PHX,01/22/2014,L,0.30444586,L,16,0.8133333333333334,75
5823,DAL,CHA,03/01/2010,L,0.30449775,W,16,0.8133333333333334,75
11870,HOU,DEN,11/07/2012,L,0.3022489,L,16,0.8133333333333334,75
9204,DEN,UTA,04/01/2015,L,0.30171,L,16,0.8133333333333334,75
4533,MIN,ORL,02/13/2012,L,0.3006665,L,16,0.8133333333333334,75
12062,WAS,MIL,11/09/2012,L,0.30329403,L,16,0.8133333333333334,75
10011,WAS,NYK,04/09/2013,L,0.30071223,L,16,0.8133333333333334,75
8637,WAS,OKC,03/27/2013,L,0.3032117,L,16,0.8133333333333334,75
2916,ORL,DET,01/28/2014,L,0.30442268,L,16,0.8133333333333334,75
13917,ATL,WAS,11/30/2013,L,0.30309224,L,16,0.8133333333333334,75
916,LAL,SAS,01/09/2013,L,0.3040048,L,16,0.8133333333333334,75
12339,OKC,BOS,11/12/2014,L,0.30240142,W,16,0.8133333333333334,75
11539,CLE,MIL,11/03/2012,L,0.30302167,L,16,0.8133333333333334,75
14230,CHA,PHI,12/04/2010,L,0.30279112,L,16,0.8133333333333334,75
7146,MIN,IND,03/13/2013,L,0.3033791,L,16,0.8133333333333334,75
13775,MIL,CLE,11/29/2008,L,0.3041033,L,16,0.8133333333333334,75
3785,ORL,IND,02/06/2009,L,0.30371085,L,16,0.8133333333333334,75
4773,LAC,PHX,02/18/2009,L,0.30361748,L,16,0.8133333333333334,75
1251,CHA,DET,01/13/2009,L,0.30445683,W,16,0.8133333333333334,75
2313,DET,DAL,01/23/2009,L,0.30337375,L,16,0.8133333333333334,75
4071,SAS,DET,02/08/2013,L,0.3017248,L,16,0.8133333333333334,75
7004,WAS,LAC,03/12/2011,L,0.3040887,L,16,0.8133333333333334,75
10102,DET,CHA,04/10/2011,L,0.3024801,W,16,0.8133333333333334,75
3872,MEM,ATL,02/06/2013,L,0.30421036,L,16,0.8133333333333334,75
355,NYK,CHA,01/04/2012,L,0.30307448,L,16,0.8133333333333334,75
11457,PHI,CHI,11/02/2013,L,0.3011212,W,16,0.8133333333333334,75
9795,DAL,MEM,04/07/2012,L,0.301471,L,16,0.8133333333333334,75
5438,OKC,ORL,02/25/2011,L,0.3036841,L,16,0.8133333333333334,75
7174,MIN,OKC,03/13/2015,L,0.30126134,L,16,0.8133333333333334,75
533,LAC,DAL,01/06/2009,L,0.30119222,L,16,0.8133333333333334,75
8945,DET,CHI,03/30/2012,L,0.30405122,L,16,0.8133333333333334,75
9229,UTA,DEN,04/02/2009,L,0.30217278,L,16,0.8133333333333334,75
11208,IND,NOP,10/30/2013,L,0.3014599,W,16,0.8133333333333334,75
10479,POR,DAL,04/13/2012,L,0.30233434,L,16,0.8133333333333334,75
6085,LAC,OKC,03/03/2013,L,0.30215883,L,16,0.8133333333333334,75
9123,HOU,PHX,04/01/2009,L,0.30067262,L,16,0.8133333333333334,75
3731,CHA,DAL,02/05/2011,L,0.3015308,L,16,0.8133333333333334,75
5410,MEM,IND,02/25/2009,L,0.30180824,L,16,0.8133333333333334,75
3716,MIN,DEN,02/05/2011,L,0.30332202,L,16,0.8133333333333334,75
8932,MIN,CHI,03/30/2011,L,0.3037272,L,16,0.8133333333333334,75
5207,MIL,ATL,02/22/2015,L,0.30232668,L,16,0.8133333333333334,75
9596,CHI,BOS,04/05/2012,L,0.30453676,W,16,0.8133333333333334,75
6447,SAC,ORL,03/06/2015,L,0.30079013,L,16,0.8133333333333334,75
5553,PHX,UTA,02/26/2014,L,0.3035049,L,16,0.8133333333333334,75
12219,UTA,BOS,11/11/2009,L,0.3015445,L,16,0.8133333333333334,75
6269,CHA,POR,03/05/2011,L,0.30281758,L,16,0.8133333333333334,75
13501,BOS,GSW,11/26/2008,L,0.28203785,W,59,0.8148148148148148,54
14912,MIN,SAC,12/12/2009,L,0.2798164,L,59,0.8148148148148148,54
5138,NJN,ORL,02/22/2012,L,0.28107554,L,59,0.8148148148148148,54
4736,PHX,LAL,02/17/2012,L,0.28022182,L,59,0.8148148148148148,54
11418,SAC,MIN,11/02/2012,L,0.28075507,L,59,0.8148148148148148,54
16604,UTA,LAC,12/30/2012,L,0.28061134,L,59,0.8148148148148148,54
14625,BOS,WAS,12/08/2014,L,0.28036076,L,59,0.8148148148148148,54
7370,DEN,ATL,03/15/2014,L,0.28089368,L,59,0.8148148148148148,54
2604,MIL,ATL,01/25/2014,L,0.28111032,L,59,0.8148148148148148,54
8318,CHA,MIA,03/24/2013,L,0.28022778,L,59,0.8148148148148148,54
13354,CLE,MIL,11/24/2010,L,0.2796196,W,59,0.8148148148148148,54
3989,NJN,ORL,02/08/2009,L,0.28088066,L,59,0.8148148148148148,54
5600,HOU,UTA,02/27/2010,L,0.28132415,L,59,0.8148148148148148,54
982,CLE,UTA,01/10/2012,L,0.2803986,L,59,0.8148148148148148,54
3329,CLE,DET,02/01/2013,L,0.28061244,L,59,0.8148148148148148,54
7534,NJN,PHI,03/17/2010,L,0.28232175,L,59,0.8148148148148148,54
438,DEN,LAC,01/05/2011,L,0.28081068,L,59,0.8148148148148148,54
8132,CLE,HOU,03/22/2014,L,0.28107917,L,59,0.8148148148148148,54
14838,MEM,OKC,12/11/2009,L,0.2807442,L,59,0.8148148148148148,54
8022,SAC,SAS,03/21/2014,L,0.28144842,L,59,0.8148148148148148,54
8220,DAL,SAS,03/23/2012,L,0.28162676,L,59,0.8148148148148148,54
10830,NJN,NYK,04/18/2012,L,0.28075624,L,59,0.8148148148148148,54
10180,LAC,POR,04/11/2009,L,0.28245324,L,59,0.8148148148148148,54
11244,NJN,WAS,10/31/2009,L,0.2821644,L,59,0.8148148148148148,54
10276,PHI,MEM,04/11/2014,L,0.27992308,L,59,0.8148148148148148,54
3930,CLE,DAL,02/07/2011,L,0.2811284,L,59,0.8148148148148148,54
8312,ATL,WAS,03/24/2012,L,0.27964067,W,59,0.8148148148148148,54
178,PHX,MEM,01/02/2014,L,0.2815166,L,59,0.8148148148148148,54
4886,BKN,UTA,02/19/2014,L,0.28009695,W,59,0.8148148148148148,54
9802,CHA,ATL,04/07/2012,L,0.28060788,L,59,0.8148148148148148,54
1276,OKC,SAS,01/13/2010,L,0.28087592,L,59,0.8148148148148148,54
3999,DET,PHX,02/08/2009,L,0.28210044,L,59,0.8148148148148148,54
2772,IND,BOS,01/27/2012,L,0.2805771,L,59,0.8148148148148148,54
15103,GSW,PHI,12/14/2009,L,0.2821434,L,59,0.8148148148148148,54
12564,PHX,DEN,11/15/2010,L,0.2821325,W,59,0.8148148148148148,54
9546,LAC,LAL,04/05/2009,L,0.28145114,L,59,0.8148148148148148,54
14134,WAS,POR,12/03/2010,L,0.28045177,W,59,0.8148148148148148,54
15998,ATL,LAC,12/23/2014,L,0.280372,W,59,0.8148148148148148,54
6395,PHI,ATL,03/06/2013,L,0.2821021,L,59,0.8148148148148148,54
11518,OKC,LAC,11/03/2010,L,0.28168893,L,59,0.8148148148148148,54
1505,DET,SAC,01/15/2011,L,0.28179544,W,59,0.8148148148148148,54
8872,MIL,MIA,03/29/2014,L,0.27947575,L,59,0.8148148148148148,54
9699,MIA,MEM,04/06/2012,L,0.28087318,L,59,0.8148148148148148,54
6561,DEN,SAC,03/08/2009,L,0.2804071,L,59,0.8148148148148148,54
15602,MIL,MEM,12/19/2012,L,0.28118122,L,59,0.8148148148148148,54
3433,NYK,CHI,02/02/2012,L,0.28145123,L,59,0.8148148148148148,54
417,NJN,SAC,01/05/2009,L,0.28159863,W,59,0.8148148148148148,54
7967,OKC,IND,03/21/2010,L,0.28138608,L,59,0.8148148148148148,54
7874,NYK,MIL,03/20/2011,L,0.28213868,L,59,0.8148148148148148,54
10354,HOU,MEM,04/12/2013,L,0.2811877,L,59,0.8148148148148148,54
3223,MEM,DEN,01/31/2012,L,0.28202373,W,59,0.8148148148148148,54
5449,LAL,DEN,02/25/2013,L,0.2814132,L,59,0.8148148148148148,54
1436,CLE,SAC,01/14/2013,L,0.28097343,L,59,0.8148148148148148,54
3574,NOH,CHI,02/04/2009,L,0.2811194,L,59,0.8148148148148148,54
16322,LAL,PHX,12/28/2009,L,0.37262055,L,83,0.8214285714285714,84
15557,IND,SAS,12/19/2009,L,0.3716029,L,83,0.8214285714285714,84
1240,BKN,HOU,01/12/2015,L,0.3734944,L,83,0.8214285714285714,84
16124,WAS,SAS,12/26/2010,L,0.37349877,L,83,0.8214285714285714,84
2318,MEM,NYK,01/23/2009,L,0.37053305,L,83,0.8214285714285714,84
511,DAL,BKN,01/05/2015,L,0.3733057,W,83,0.8214285714285714,84
4604,CHA,CHI,02/15/2011,L,0.37069356,L,83,0.8214285714285714,84
7202,PHI,MIA,03/14/2010,L,0.37179345,L,83,0.8214285714285714,84
512,NOP,WAS,01/05/2015,L,0.37402058,L,83,0.8214285714285714,84
6355,IND,PHX,03/06/2010,L,0.37299782,L,83,0.8214285714285714,84
10222,NOH,UTA,04/11/2011,L,0.37150514,L,83,0.8214285714285714,84
12694,BKN,LAC,11/16/2013,L,0.3710698,L,83,0.8214285714285714,84
1091,WAS,CHI,01/11/2012,L,0.37412992,L,83,0.8214285714285714,84
6468,SAC,OKC,03/07/2010,L,0.3710791,L,83,0.8214285714285714,84
1813,MIL,HOU,01/18/2010,L,0.37253058,L,83,0.8214285714285714,84
3649,LAC,WAS,02/04/2013,L,0.37338358,L,83,0.8214285714285714,84
2212,DET,IND,01/22/2010,L,0.37358397,L,83,0.8214285714285714,84
8,CHI,CLE,01/01/2011,L,0.37360924,W,83,0.8214285714285714,84
10756,BOS,WAS,04/16/2014,L,0.3724876,L,83,0.8214285714285714,84
5251,LAL,POR,02/23/2011,L,0.3714412,W,83,0.8214285714285714,84
5084,CHA,HOU,02/22/2009,L,0.37270433,L,83,0.8214285714285714,84
7332,NYK,IND,03/15/2011,L,0.37077653,L,83,0.8214285714285714,84
7726,IND,CHI,03/18/2015,L,0.37122944,L,83,0.8214285714285714,84
4141,SAC,DAL,02/09/2011,L,0.3732931,L,83,0.8214285714285714,84
4652,MEM,PHX,02/16/2010,L,0.3717848,L,83,0.8214285714285714,84
15617,ORL,UTA,12/19/2014,L,0.37190634,L,83,0.8214285714285714,84
9959,CHA,HOU,04/09/2010,L,0.37323096,L,83,0.8214285714285714,84
10431,SAC,LAL,04/13/2010,L,0.37167615,L,83,0.8214285714285714,84
15346,GSW,MEM,12/16/2014,L,0.3715512,L,83,0.8214285714285714,84
14477,UTA,SAS,12/07/2009,L,0.37072635,W,83,0.8214285714285714,84
8813,NJN,MIN,03/29/2009,L,0.37407959,L,83,0.8214285714285714,84
14263,DEN,CLE,12/04/2013,L,0.37126642,L,83,0.8214285714285714,84
420,DAL,DET,01/05/2010,L,0.37352285,W,83,0.8214285714285714,84
13589,UTA,OKC,11/26/2014,L,0.37067634,L,83,0.8214285714285714,84
12408,NYK,ORL,11/13/2012,L,0.37095547,W,83,0.8214285714285714,84
5997,CHA,OKC,03/02/2014,L,0.37099952,L,83,0.8214285714285714,84
11390,PHX,UTA,11/01/2014,L,0.3719185,L,83,0.8214285714285714,84
9236,ATL,CLE,04/02/2010,L,0.37062058,L,83,0.8214285714285714,84
5636,DET,WAS,02/27/2013,L,0.37341273,W,83,0.8214285714285714,84
8381,GSW,DAL,03/25/2009,L,0.37320626,L,83,0.8214285714285714,84
12704,OKC,HOU,11/16/2014,L,0.37387937,L,83,0.8214285714285714,84
15685,OKC,MIN,12/20/2012,L,0.37312776,L,83,0.8214285714285714,84
12816,MIN,HOU,11/18/2009,L,0.3714553,L,83,0.8214285714285714,84
15066,MEM,PHI,12/13/2014,L,0.37163654,W,83,0.8214285714285714,84
16353,BOS,NOH,12/28/2011,L,0.37091857,L,83,0.8214285714285714,84
4990,HOU,DAL,02/20/2015,L,0.3739754,L,83,0.8214285714285714,84
14135,MEM,HOU,12/03/2010,L,0.37321135,L,83,0.8214285714285714,84
13749,GSW,CHA,11/28/2014,L,0.37041333,W,83,0.8214285714285714,84
1177,WAS,DET,01/12/2010,L,0.37244767,L,83,0.8214285714285714,84
7122,PHX,ORL,03/13/2011,L,0.37096426,L,83,0.8214285714285714,84
4454,MEM,UTA,02/12/2012,L,0.3720708,L,83,0.8214285714285714,84
14944,CHA,LAC,12/12/2012,L,0.3722771,L,83,0.8214285714285714,84
12482,IND,BOS,11/14/2009,L,0.37132028,W,83,0.8214285714285714,84
14865,CHI,LAC,12/11/2012,L,0.37404424,L,83,0.8214285714285714,84
2542,WAS,DEN,01/25/2011,L,0.3738315,L,83,0.8214285714285714,84
2396,PHI,TOR,01/23/2015,L,0.37047297,L,83,0.8214285714285714,84
8202,MIN,OKC,03/23/2012,L,0.37131724,L,83,0.8214285714285714,84
3851,MIN,SAS,02/06/2013,L,0.37270045,L,83,0.8214285714285714,84
12174,UTA,IND,11/10/2014,L,0.3724907,L,83,0.8214285714285714,84
6089,DAL,HOU,03/03/2013,L,0.37295187,L,83,0.8214285714285714,84
2617,SAS,MIL,01/25/2015,L,0.3741033,W,83,0.8214285714285714,84
1633,HOU,DAL,01/16/2013,L,0.37370563,L,83,0.8214285714285714,84
6072,CHI,IND,03/03/2013,L,0.3709154,L,83,0.8214285714285714,84
14273,IND,POR,12/04/2014,L,0.3705122,L,83,0.8214285714285714,84
9108,GSW,LAC,03/31/2015,L,0.37231386,W,83,0.8214285714285714,84
3583,MIN,ATL,02/04/2009,L,0.372772,L,83,0.8214285714285714,84
14131,SAS,BOS,12/03/2009,L,0.37205496,L,83,0.8214285714285714,84
9289,MEM,MIN,04/02/2014,L,0.37340468,L,83,0.8214285714285714,84
7253,BOS,GSW,03/14/2012,L,0.37185276,W,83,0.8214285714285714,84
10064,PHX,MEM,04/10/2009,L,0.3704332,L,83,0.8214285714285714,84
2268,WAS,BOS,01/22/2012,L,0.37364244,L,83,0.8214285714285714,84
9353,DET,BOS,04/03/2011,L,0.37169805,L,83,0.8214285714285714,84
14296,SAC,PHX,12/05/2009,L,0.3735044,L,83,0.8214285714285714,84
11092,PHX,LAL,10/29/2010,L,0.37298825,L,83,0.8214285714285714,84
14504,NOH,MEM,12/07/2012,L,0.37041557,L,83,0.8214285714285714,84
13922,BOS,MIL,11/30/2013,L,0.3734853,L,83,0.8214285714285714,84
5971,CLE,CHI,03/02/2012,L,0.37247658,L,83,0.8214285714285714,84
5493,CLE,HOU,02/26/2009,L,0.37241483,L,83,0.8214285714285714,84
9451,MEM,ORL,04/04/2010,L,0.37215692,L,83,0.8214285714285714,84
15024,POR,MEM,12/13/2010,L,0.37262052,L,83,0.8214285714285714,84
14930,NJN,LAL,12/12/2010,L,0.37186557,L,83,0.8214285714285714,84
7173,GSW,DEN,03/13/2015,L,0.3733316,L,83,0.8214285714285714,84
3579,LAL,TOR,02/04/2009,L,0.37289172,W,83,0.8214285714285714,84
11714,SAS,DEN,11/05/2013,L,0.3725726,W,83,0.8214285714285714,84
9311,OKC,POR,04/03/2009,L,0.31315964,L,97,0.8309859154929577,71
1594,MIA,OKC,01/16/2010,L,0.31533384,L,97,0.8309859154929577,71
5584,DET,ORL,02/27/2009,L,0.31417406,W,97,0.8309859154929577,71
13859,UTA,LAC,11/29/2014,L,0.31412375,L,97,0.8309859154929577,71
8530,DET,WAS,03/26/2012,L,0.3133415,W,97,0.8309859154929577,71
1544,MIN,SAC,01/15/2014,L,0.31372774,L,97,0.8309859154929577,71
1022,NOP,DAL,01/10/2014,L,0.3138523,L,97,0.8309859154929577,71
12452,MIL,MEM,11/14/2008,L,0.3146031,W,97,0.8309859154929577,71
3219,DET,NYK,01/31/2012,L,0.31338674,L,97,0.8309859154929577,71
507,BOS,CHA,01/05/2015,L,0.3130623,L,97,0.8309859154929577,71
4846,BOS,DET,02/19/2012,L,0.31541246,L,97,0.8309859154929577,71
5123,WAS,IND,02/22/2011,L,0.31621164,L,97,0.8309859154929577,71
62,CHI,DEN,01/01/2015,L,0.31504548,W,97,0.8309859154929577,71
16517,HOU,OKC,12/29/2013,L,0.31311035,L,97,0.8309859154929577,71
9545,PHI,NJN,04/05/2009,L,0.31674892,L,97,0.8309859154929577,71
6648,CHA,DET,03/08/2015,L,0.31330758,W,97,0.8309859154929577,71
943,BOS,IND,01/09/2015,L,0.3139615,L,97,0.8309859154929577,71
3176,NOH,SAS,01/31/2009,L,0.31669986,L,97,0.8309859154929577,71
10788,BOS,NYK,04/17/2012,L,0.31286922,L,97,0.8309859154929577,71
5627,CHA,ORL,02/27/2011,L,0.31618124,L,97,0.8309859154929577,71
2492,CHI,LAC,01/24/2014,L,0.31541407,L,97,0.8309859154929577,71
9202,MIN,TOR,04/01/2015,L,0.31394786,L,97,0.8309859154929577,71
2612,HOU,MEM,01/25/2014,L,0.3160535,L,97,0.8309859154929577,71
16020,LAC,PHX,12/25/2009,L,0.31657794,L,97,0.8309859154929577,71
10525,POR,OKC,04/13/2015,L,0.31590533,L,97,0.8309859154929577,71
10897,NOH,LAC,04/22/2012,L,0.31412944,L,97,0.8309859154929577,71
2581,UTA,LAL,01/25/2013,L,0.31623507,L,97,0.8309859154929577,71
2162,HOU,CHA,01/21/2013,L,0.31414172,W,97,0.8309859154929577,71
9585,MIL,ORL,04/05/2011,L,0.31452605,L,97,0.8309859154929577,71
13252,SAC,MEM,11/23/2009,L,0.31673276,L,97,0.8309859154929577,71
4424,BOS,ATL,02/11/2015,L,0.31403685,W,97,0.8309859154929577,71
14673,NOH,MIN,12/09/2009,L,0.31600016,W,97,0.8309859154929577,71
3933,GSW,PHX,02/07/2011,L,0.31339,L,97,0.8309859154929577,71
16187,PHI,POR,12/26/2014,L,0.31420457,L,97,0.8309859154929577,71
15225,DAL,MIN,12/15/2012,L,0.3133646,L,97,0.8309859154929577,71
3291,WAS,NOH,02/01/2011,L,0.31568408,L,97,0.8309859154929577,71
9952,TOR,ATL,04/09/2010,L,0.31361705,L,97,0.8309859154929577,71
1433,MIN,DAL,01/14/2013,L,0.31672597,L,97,0.8309859154929577,71
4861,DET,MEM,02/19/2013,L,0.312971,L,97,0.8309859154929577,71
11521,POR,HOU,11/03/2012,L,0.31528187,W,97,0.8309859154929577,71
6799,PHX,DEN,03/10/2011,L,0.31379306,L,97,0.8309859154929577,71
6699,IND,MIN,03/09/2011,L,0.31591547,L,97,0.8309859154929577,71
12392,TOR,MIA,11/13/2010,L,0.31552947,L,97,0.8309859154929577,71
876,NYK,LAL,01/09/2011,L,0.3150009,L,97,0.8309859154929577,71
4156,PHX,HOU,02/09/2012,L,0.31468052,L,97,0.8309859154929577,71
13123,LAC,OKC,11/21/2012,L,0.31279355,L,97,0.8309859154929577,71
5156,MIN,OKC,02/22/2013,L,0.31648734,L,97,0.8309859154929577,71
13808,LAC,MEM,11/29/2009,L,0.3158236,W,97,0.8309859154929577,71
6523,LAL,DEN,03/07/2014,L,0.3164689,L,97,0.8309859154929577,71
16680,PHI,LAL,12/31/2010,L,0.31432074,L,97,0.8309859154929577,71
3539,CHI,SAC,02/03/2014,L,0.3145115,L,97,0.8309859154929577,71
10309,MEM,DEN,04/12/2010,L,0.31451035,L,97,0.8309859154929577,71
6250,IND,DEN,03/05/2010,L,0.31461176,L,97,0.8309859154929577,71
2113,DET,NJN,01/21/2011,L,0.3163972,L,97,0.8309859154929577,71
8528,NOH,LAC,03/26/2012,L,0.315659,L,97,0.8309859154929577,71
14637,PHX,LAC,12/08/2014,L,0.31559235,L,97,0.8309859154929577,71
7228,GSW,SAC,03/14/2011,L,0.3155697,L,97,0.8309859154929577,71
3739,BKN,LAL,02/05/2013,L,0.31321728,L,97,0.8309859154929577,71
7125,MIN,GSW,03/13/2011,L,0.31457794,L,97,0.8309859154929577,71
6247,NOH,SAS,03/05/2010,L,0.31510377,L,97,0.8309859154929577,71
13538,GSW,MEM,11/26/2010,L,0.31467968,L,97,0.8309859154929577,71
3868,MIL,UTA,02/06/2013,L,0.31629312,L,97,0.8309859154929577,71
13456,NOH,DEN,11/25/2012,L,0.31531775,L,97,0.8309859154929577,71
12128,LAC,SAS,11/10/2010,L,0.31487608,L,97,0.8309859154929577,71
16462,NJN,OKC,12/29/2010,L,0.31329393,L,97,0.8309859154929577,71
